cluster,size,mean_intra_cosine_pairs,mean_to_centroid,nearest_other_centroid,centroid_margin
6728,6,0.9668933153152466,0.9861090183258057,0.9866081476211548,-0.0004991292953491211
5044,6,0.969769299030304,0.9873235821723938,0.9915206432342529,-0.004197061061859131
6465,6,0.9568124413490295,0.9818403124809265,0.9858174324035645,-0.0039771199226379395
473,6,0.960170567035675,0.9832642674446106,0.9780367612838745,0.005227506160736084
1681,6,0.958311140537262,0.9824761748313904,0.9849048852920532,-0.002428710460662842
3505,6,0.9689905643463135,0.9869948029518127,0.9952187538146973,-0.008223950862884521
8359,6,0.9569546580314636,0.9819006323814392,0.9935015439987183,-0.011600911617279053
6637,6,0.9388783574104309,0.9741998314857483,0.9461740255355835,0.028025805950164795
12472,6,0.9536057114601135,0.9804785251617432,0.9923790097236633,-0.011900484561920166
1792,6,0.968903124332428,0.9869579672813416,0.9839291572570801,0.0030288100242614746
8970,6,0.9588652849197388,0.982711136341095,0.9816594123840332,0.0010517239570617676
3323,6,0.9463854432106018,0.977405309677124,0.9745338559150696,0.0028714537620544434
4947,6,0.9708942174911499,0.9877982139587402,0.9944711327552795,-0.006672918796539307
6648,6,0.9595170617103577,0.9829874038696289,0.9928816556930542,-0.009894251823425293
10343,6,0.9580680131912231,0.9823729991912842,0.9950588345527649,-0.012685835361480713
10344,6,0.9652255773544312,0.9854041934013367,0.9880716800689697,-0.0026674866676330566
12340,6,0.9719552397727966,0.9882455468177795,0.9953675866127014,-0.007122039794921875
10273,6,0.9543777704238892,0.9808065295219421,0.9888916015625,-0.008085072040557861
1665,6,0.9583287835121155,0.9824836254119873,0.9897342920303345,-0.007250666618347168
13646,6,0.9763399958610535,0.9900925755500793,0.9938643574714661,-0.0037717819213867188
7547,6,0.9088547229766846,0.9612729549407959,0.9745152592658997,-0.01324230432510376
10676,6,0.9726975560188293,0.9885585308074951,0.9948435425758362,-0.0062850117683410645
4966,6,0.9886137247085571,0.9952445030212402,0.9880096912384033,0.007234811782836914
10272,6,0.9683657884597778,0.9867309927940369,0.9891533851623535,-0.0024223923683166504
9374,6,0.9779061079025269,0.990751326084137,0.988296627998352,0.002454698085784912
8569,6,0.9703606367111206,0.9875730872154236,0.9931188821792603,-0.00554579496383667
8488,6,0.9684933423995972,0.9867849946022034,0.9901359677314758,-0.003350973129272461
12372,6,0.9763296842575073,0.990088164806366,0.994205117225647,-0.004116952419281006
1882,6,0.9476032257080078,0.9779243469238281,0.9802974462509155,-0.0023730993270874023
7176,6,0.9493423104286194,0.9786650538444519,0.982017993927002,-0.003352940082550049
12477,6,0.9551913142204285,0.9811521172523499,0.9907501935958862,-0.009598076343536377
7606,6,0.9781510829925537,0.9908545017242432,0.9878889322280884,0.002965569496154785
8777,6,0.9433665871620178,0.9761176109313965,0.9874079823493958,-0.011290371417999268
1872,6,0.9630810022354126,0.9844968914985657,0.9891487956047058,-0.004651904106140137
9903,6,0.976384699344635,0.9901113510131836,0.9958611130714417,-0.005749762058258057
6547,6,0.9688526391983032,0.9869365692138672,0.9760587215423584,0.010877847671508789
6546,6,0.9707263112068176,0.9877273440361023,0.9913278222084045,-0.003600478172302246
9035,6,0.9687490463256836,0.9868928790092468,0.9874508380889893,-0.0005579590797424316
6528,6,0.9616944789886475,0.9839099049568176,0.9893490076065063,-0.005439102649688721
6618,6,0.9577402472496033,0.9822340607643127,0.9913188219070435,-0.009084761142730713
4888,6,0.9389063715934753,0.9742118716239929,0.9800383448600769,-0.005826473236083984
3495,6,0.9696100950241089,0.9872563481330872,0.9846127033233643,0.0026436448097229004
4437,6,0.9562999606132507,0.9816227555274963,0.9896887540817261,-0.008065998554229736
13878,6,0.9618518352508545,0.9839766025543213,0.9679528474807739,0.016023755073547363
13498,6,0.9860528707504272,0.9941717982292175,0.9945555925369263,-0.00038379430770874023
9560,6,0.9655554294586182,0.9855435490608215,0.9890960454940796,-0.0035524964332580566
11737,6,0.9850068688392639,0.9937331676483154,0.9967107772827148,-0.002977609634399414
13311,6,0.9794799089431763,0.9914131760597229,0.9942478537559509,-0.0028346776962280273
13277,6,0.9767603278160095,0.9902694225311279,0.9952101707458496,-0.00494074821472168
655,6,0.9440315961837769,0.9764013290405273,0.9647886753082275,0.011612653732299805
6739,6,0.9479048252105713,0.9780527949333191,0.9769627451896667,0.0010900497436523438
1167,6,0.9376513957977295,0.9736749529838562,0.9325963854789734,0.04107856750488281
1628,6,0.9756275415420532,0.9897926449775696,0.9671120047569275,0.02268064022064209
11796,6,0.9805606007575989,0.9918672442436218,0.9941542744636536,-0.0022870302200317383
11358,6,0.9745787382125854,0.9893510937690735,0.9852485656738281,0.004102528095245361
3601,6,0.9583591818809509,0.982496440410614,0.9855710864067078,-0.00307464599609375
13660,6,0.9714005589485168,0.9880115985870361,0.9926388263702393,-0.004627227783203125
6720,6,0.9725586771965027,0.9884999394416809,0.987174928188324,0.0013250112533569336
4386,6,0.9557587504386902,0.9813930988311768,0.9877882599830627,-0.006395161151885986
14096,6,0.9851849675178528,0.9938080310821533,0.9949569702148438,-0.0011489391326904297
8596,6,0.9607143998146057,0.983494758605957,0.9905967116355896,-0.007101953029632568
7856,6,0.9773113131523132,0.9905012249946594,0.9791526198387146,0.011348605155944824
7510,6,0.9552661776542664,0.9811838269233704,0.9763474464416504,0.004836380481719971
13400,6,0.956627607345581,0.9817617535591125,0.98895263671875,-0.007190883159637451
10582,6,0.9575701951980591,0.9821617007255554,0.9869264364242554,-0.004764735698699951
11666,6,0.9662841558456421,0.9858517050743103,0.974647581577301,0.011204123497009277
8335,6,0.9773105382919312,0.9905009865760803,0.9921276569366455,-0.0016266703605651855
8992,6,0.9752572178840637,0.9896368384361267,0.9794867634773254,0.01015007495880127
833,6,0.9480885863304138,0.978131115436554,0.9900638461112976,-0.011932730674743652
11663,6,0.9445146322250366,0.9766075611114502,0.9898896813392639,-0.01328212022781372
3751,6,0.9527146816253662,0.9800998568534851,0.9881573915481567,-0.00805753469467163
2001,6,0.9591785073280334,0.9828438758850098,0.992080569267273,-0.009236693382263184
10226,6,0.973971426486969,0.9890952706336975,0.994590699672699,-0.005495429039001465
1859,6,0.959563672542572,0.9830071330070496,0.9841736555099487,-0.00116652250289917
9431,6,0.9679408669471741,0.9865515828132629,0.9911891222000122,-0.004637539386749268
13324,6,0.9800351858139038,0.9916464686393738,0.9931309223175049,-0.0014844536781311035
6677,6,0.9604121446609497,0.9833667874336243,0.9901561737060547,-0.00678938627243042
10351,6,0.9609725475311279,0.9836042523384094,0.9912739992141724,-0.0076697468757629395
10352,6,0.9534680247306824,0.9804200530052185,0.9902268648147583,-0.009806811809539795
6454,6,0.9765086770057678,0.9901637434959412,0.9931430816650391,-0.0029793381690979004
8922,6,0.9348030090332031,0.9724553227424622,0.9788609743118286,-0.006405651569366455
1988,6,0.9664516448974609,0.9859225153923035,0.9902122020721436,-0.004289686679840088
4984,6,0.9542132616043091,0.9807366728782654,0.9861510396003723,-0.005414366722106934
1647,6,0.9513448476791382,0.9795172214508057,0.9817038774490356,-0.0021866559982299805
7762,6,0.9557033777236938,0.9813694953918457,0.9913696646690369,-0.010000169277191162
4399,6,0.9539323449134827,0.980617344379425,0.9902772903442383,-0.009659945964813232
5687,6,0.9678418636322021,0.9865097999572754,0.97296541929245,0.01354438066482544
3671,6,0.9761298298835754,0.9900040626525879,0.9757820963859558,0.01422196626663208
6682,6,0.9686304926872253,0.9868428111076355,0.9894221425056458,-0.002579331398010254
4726,6,0.954618513584137,0.9809088110923767,0.9921747446060181,-0.011265933513641357
7204,6,0.9581462144851685,0.9824061989784241,0.9883608818054199,-0.00595468282699585
86,6,0.9486258625984192,0.9783599376678467,0.985555112361908,-0.007195174694061279
9589,6,0.9532009363174438,0.9803064465522766,0.993136465549469,-0.012830018997192383
13276,6,0.9769178032875061,0.9903357625007629,0.9952101707458496,-0.00487440824508667
9067,6,0.9589031934738159,0.9827272295951843,0.9931406378746033,-0.010413408279418945
6413,6,0.9633080363273621,0.9845929741859436,0.9664077758789062,0.018185198307037354
6410,6,0.9536165595054626,0.9804831147193909,0.9851760268211365,-0.0046929121017456055
4311,6,0.9801352024078369,0.9916884899139404,0.9716155529022217,0.02007293701171875
8388,6,0.9623903632164001,0.9842045903205872,0.9933024644851685,-0.009097874164581299
5736,6,0.9468846917152405,0.9776181578636169,0.9899475574493408,-0.012329399585723877
7713,6,0.9611151218414307,0.9836645126342773,0.9932432770729065,-0.00957876443862915
2267,6,0.9651700258255005,0.9853805899620056,0.9698145389556885,0.015566051006317139
12619,6,0.9794889092445374,0.991416871547699,0.9920989871025085,-0.0006821155548095703
13101,6,0.9835721254348755,0.9931314587593079,0.9977126717567444,-0.0045812129974365234
1366,6,0.9597399234771729,0.9830818176269531,0.9856194853782654,-0.002537667751312256
5950,6,0.949610710144043,0.9787793755531311,0.976414680480957,0.0023646950721740723
1364,6,0.9236380457878113,0.9676594734191895,0.9831839799880981,-0.015524506568908691
359,6,0.9597331881523132,0.9830791354179382,0.9724297523498535,0.010649383068084717
5946,6,0.9261821508407593,0.9687544703483582,0.9688872694969177,-0.0001327991485595703
7101,6,0.9570388793945312,0.9819364547729492,0.9895732402801514,-0.0076367855072021484
13970,6,0.9736059904098511,0.9889413714408875,0.9918221235275269,-0.0028807520866394043
1358,6,0.9489300847053528,0.9784894585609436,0.9821982383728027,-0.003708779811859131
5959,6,0.9550216794013977,0.9810800552368164,0.9854394197463989,-0.0043593645095825195
3108,6,0.9692221283912659,0.9870926737785339,0.9913157820701599,-0.0042231082916259766
7006,6,0.9630724191665649,0.9844933152198792,0.9893112182617188,-0.0048179030418396
3547,6,0.9560635089874268,0.9815225005149841,0.9869179129600525,-0.005395412445068359
8040,6,0.9595703482627869,0.9830099940299988,0.9917594194412231,-0.008749425411224365
1353,6,0.9700387120246887,0.9874371886253357,0.975486159324646,0.011951029300689697
9781,6,0.9635674953460693,0.9847027659416199,0.9917080998420715,-0.00700533390045166
8452,6,0.9682197570800781,0.9866693615913391,0.9926648139953613,-0.005995452404022217
2835,6,0.9713569283485413,0.9879931807518005,0.985849142074585,0.002144038677215576
9831,6,0.9416954517364502,0.9754039645195007,0.9916544556617737,-0.01625049114227295
11972,6,0.9877298474311829,0.9948742985725403,0.9980142116546631,-0.0031399130821228027
10921,6,0.9667162299156189,0.9860343337059021,0.9857526421546936,0.0002816915512084961
3101,6,0.9669742584228516,0.9861432909965515,0.9912312030792236,-0.005087912082672119
12197,6,0.9789208173751831,0.9911782145500183,0.9952691197395325,-0.00409090518951416
12505,6,0.9571471810340881,0.9819822907447815,0.9923114776611328,-0.010329186916351318
6948,6,0.9658433198928833,0.9856653213500977,0.9891448020935059,-0.003479480743408203
9754,6,0.9264323115348816,0.968861997127533,0.9232555627822876,0.04560643434524536
4678,6,0.9578014612197876,0.9822599291801453,0.990509569644928,-0.008249640464782715
835,6,0.9549973607063293,0.9810697436332703,0.9875599145889282,-0.006490170955657959
7269,6,0.961496114730835,0.9838259220123291,0.992611289024353,-0.008785367012023926
10941,6,0.9678565859794617,0.986515998840332,0.9700100421905518,0.016505956649780273
10429,6,0.9719469547271729,0.9882420897483826,0.9866560697555542,0.0015860199928283691
9837,6,0.9654902815818787,0.9855160713195801,0.9900252223014832,-0.004509150981903076
12187,6,0.9639520645141602,0.9848654866218567,0.9904264211654663,-0.005560934543609619
12038,6,0.9677056670188904,0.9864522814750671,0.9813785552978516,0.005073726177215576
13906,6,0.9673112630844116,0.9862856864929199,0.9901913404464722,-0.003905653953552246
108,6,0.949697732925415,0.9788163304328918,0.9842393398284912,-0.005423009395599365
5983,6,0.9666257500648499,0.9859959483146667,0.9920365810394287,-0.006040632724761963
8224,6,0.9715641140937805,0.9880806803703308,0.9949451684951782,-0.006864488124847412
8882,6,0.9736682176589966,0.9889676570892334,0.9921608567237854,-0.003193199634552002
7822,6,0.9707666635513306,0.9877442717552185,0.9840101003646851,0.0037341713905334473
10652,6,0.9494544863700867,0.9787127375602722,0.9873517751693726,-0.008639037609100342
13444,6,0.9714924693107605,0.9880505204200745,0.9933438301086426,-0.005293309688568115
13144,6,0.9613338708877563,0.9837570786476135,0.9940551519393921,-0.010298073291778564
10433,6,0.9459825158119202,0.9772334098815918,0.9879258871078491,-0.010692477226257324
10853,6,0.9729582071304321,0.9886682629585266,0.9937989115715027,-0.005130648612976074
9768,6,0.9783166646957397,0.9909241199493408,0.987984299659729,0.0029398202896118164
13185,6,0.9797843098640442,0.9915410876274109,0.9961905479431152,-0.004649460315704346
11102,6,0.9667589664459229,0.9860523343086243,0.9660441279411316,0.020008206367492676
7021,6,0.9695707559585571,0.98723965883255,0.9916024208068848,-0.004362761974334717
3611,6,0.9671894907951355,0.9862341284751892,0.9880845546722412,-0.001850426197052002
13941,6,0.9616823792457581,0.9839047789573669,0.9936139583587646,-0.009709179401397705
4697,6,0.9557299017906189,0.9813807010650635,0.9728806018829346,0.008500099182128906
13004,6,0.962698221206665,0.9843349456787109,0.9899919629096985,-0.005657017230987549
9989,6,0.9717284440994263,0.9881499409675598,0.992776095867157,-0.004626154899597168
8408,6,0.9627123475074768,0.9843409061431885,0.9907758235931396,-0.006434917449951172
9018,6,0.9188218712806702,0.9655835628509521,0.989177405834198,-0.02359384298324585
5465,6,0.9558947682380676,0.9814507961273193,0.9874136447906494,-0.005962848663330078
11540,6,0.9632054567337036,0.9845495820045471,0.9913535118103027,-0.006803929805755615
7819,6,0.9628987908363342,0.9844197630882263,0.9803423881530762,0.0040773749351501465
1281,6,0.9693718552589417,0.9871558547019958,0.9890592694282532,-0.0019034147262573242
12692,6,0.9757303595542908,0.9898359775543213,0.9910726547241211,-0.0012366771697998047
5771,6,0.961944043636322,0.9840156435966492,0.9930033683776855,-0.008987724781036377
7077,6,0.9722570180892944,0.988372802734375,0.9948747158050537,-0.006501913070678711
9041,6,0.9647274017333984,0.9851934909820557,0.992129385471344,-0.00693589448928833
11529,6,0.9598034620285034,0.9831086993217468,0.9873470067977905,-0.004238307476043701
1809,6,0.9564390182495117,0.981681764125824,0.986729621887207,-0.005047857761383057
1295,6,0.9754253625869751,0.9897075295448303,0.9818457365036011,0.007861793041229248
13926,6,0.9825050234794617,0.9926837086677551,0.9915886521339417,0.0010950565338134766
5801,6,0.9565699696540833,0.9817373752593994,0.9874390959739685,-0.005701720714569092
1078,6,0.9384909868240356,0.9740340709686279,0.9733559489250183,0.0006781220436096191
12874,6,0.9662846922874451,0.9858518242835999,0.94815993309021,0.03769189119338989
12443,6,0.9893713593482971,0.9955615997314453,0.9980142116546631,-0.0024526119232177734
8844,6,0.9738625288009644,0.98904949426651,0.9850686192512512,0.003980875015258789
12703,6,0.9599754810333252,0.9831817150115967,0.9864845871925354,-0.0033028721809387207
5453,6,0.9436541795730591,0.976240336894989,0.9811477661132812,-0.004907429218292236
13176,6,0.9710302352905273,0.9878556132316589,0.9951386451721191,-0.007283031940460205
5905,6,0.9604833722114563,0.9833969473838806,0.9706118702888489,0.012785077095031738
11979,6,0.9577322602272034,0.9822306036949158,0.9921306371688843,-0.009900033473968506
13033,6,0.9703181982040405,0.9875552654266357,0.9946532845497131,-0.007098019123077393
5781,6,0.9644923806190491,0.9850940704345703,0.9911528825759888,-0.006058812141418457
10017,6,0.9307559728622437,0.9707196354866028,0.9706045985221863,0.0001150369644165039
2532,6,0.939148485660553,0.974315345287323,0.9863265752792358,-0.012011229991912842
11986,6,0.9683631062507629,0.9867299199104309,0.9885877966880798,-0.0018578767776489258
11444,6,0.9664486646652222,0.9859212040901184,0.9925671815872192,-0.00664597749710083
4764,6,0.9529548287391663,0.9802019000053406,0.993354320526123,-0.01315242052078247
1025,6,0.9743902683258057,0.9892717003822327,0.9902409911155701,-0.0009692907333374023
8052,6,0.9735399484634399,0.9889135360717773,0.9843329191207886,0.0045806169509887695
5865,6,0.9631713628768921,0.9845352172851562,0.9914276599884033,-0.00689244270324707
12445,6,0.9673311114311218,0.9862939715385437,0.9923114776611328,-0.006017506122589111
9800,6,0.9716672897338867,0.9881241917610168,0.9938786029815674,-0.005754411220550537
10864,6,0.9672253131866455,0.9862492680549622,0.9684816598892212,0.017767608165740967
3969,6,0.9761219024658203,0.9900009036064148,0.9477273225784302,0.04227358102798462
5447,6,0.9729909896850586,0.9886822700500488,0.9920948147773743,-0.0034125447273254395
12425,6,0.9584065079689026,0.9825165867805481,0.9905068874359131,-0.00799030065536499
13432,6,0.99216628074646,0.996730625629425,0.9960553050041199,0.0006753206253051758
12006,6,0.9755542874336243,0.9897618889808655,0.9897239208221436,3.796815872192383e-05
13002,6,0.9725112915039062,0.9884800314903259,0.9918150901794434,-0.0033350586891174316
12195,6,0.9696398377418518,0.98726886510849,0.9916092157363892,-0.00434035062789917
13994,6,0.9800202250480652,0.9916401505470276,0.9861392974853516,0.005500853061676025
12136,6,0.9739207625389099,0.9890739321708679,0.9675995707511902,0.021474361419677734
12847,6,0.9752382040023804,0.989628791809082,0.9895899891853333,3.88026237487793e-05
8897,6,0.9705133438110352,0.9876373410224915,0.9862661957740784,0.001371145248413086
5233,6,0.9416552782058716,0.9753867983818054,0.9847216606140137,-0.009334862232208252
12241,6,0.9575283527374268,0.9821440577507019,0.9915910959243774,-0.009447038173675537
1464,6,0.9600087404251099,0.9831957817077637,0.972182035446167,0.01101374626159668
12123,6,0.9851186871528625,0.9937801361083984,0.9959942102432251,-0.00221407413482666
6124,6,0.9581771492958069,0.9824193120002747,0.9908572435379028,-0.008437931537628174
3180,6,0.9594172835350037,0.9829451441764832,0.9843836426734924,-0.0014384984970092773
8628,6,0.9650741815567017,0.9853401184082031,0.9877601861953735,-0.00242006778717041
11898,6,0.9668738842010498,0.9861008524894714,0.9927444458007812,-0.0066435933113098145
6885,6,0.9720795154571533,0.9882979989051819,0.9945082068443298,-0.006210207939147949
13231,6,0.9530231356620789,0.9802308678627014,0.9919499158859253,-0.011719048023223877
5246,6,0.9548032283782959,0.9809872508049011,0.9782951474189758,0.002692103385925293
4540,6,0.9684913158416748,0.986784040927887,0.9918619394302368,-0.0050778985023498535
12198,6,0.9656480550765991,0.9855828285217285,0.9945113062858582,-0.008928477764129639
13011,6,0.976382851600647,0.9901106357574463,0.9953993558883667,-0.00528872013092041
12409,6,0.9765653014183044,0.9901873469352722,0.9952879548072815,-0.005100607872009277
10409,6,0.9553967714309692,0.981239378452301,0.9910078644752502,-0.009768486022949219
2727,6,0.9510912299156189,0.9794092774391174,0.9904828667640686,-0.011073589324951172
12605,6,0.9602816104888916,0.9833113551139832,0.987798273563385,-0.0044869184494018555
9719,6,0.9620513916015625,0.984061062335968,0.9907636642456055,-0.006702601909637451
1782,6,0.9706401228904724,0.9876909852027893,0.9810227751731873,0.006668210029602051
13840,6,0.9764929413795471,0.990156888961792,0.9892311096191406,0.0009257793426513672
9850,6,0.9649637937545776,0.985293447971344,0.9930331707000732,-0.007739722728729248
4046,6,0.9630100131034851,0.9844669699668884,0.9909809827804565,-0.006514012813568115
12255,6,0.9467662572860718,0.9775676727294922,0.9936701059341431,-0.01610243320465088
4669,6,0.939700722694397,0.9745514392852783,0.984531044960022,-0.009979605674743652
11882,6,0.989760160446167,0.9957242608070374,0.9864991307258606,0.009225130081176758
3259,6,0.9414918422698975,0.9753170013427734,0.9882590770721436,-0.012942075729370117
12758,6,0.9805036187171936,0.9918432235717773,0.9934115409851074,-0.0015683174133300781
10543,6,0.9644633531570435,0.9850817322731018,0.991755485534668,-0.006673753261566162
23,6,0.948102593421936,0.978137195110321,0.965761661529541,0.01237553358078003
1922,6,0.958668053150177,0.9826273918151855,0.9921853542327881,-0.009557962417602539
7229,6,0.9510807394981384,0.9794049263000488,0.9847303032875061,-0.005325376987457275
6152,6,0.9402005672454834,0.9747651219367981,0.9906244277954102,-0.01585930585861206
2209,6,0.9762910008430481,0.9900720119476318,0.9850227236747742,0.005049288272857666
6151,6,0.9688743352890015,0.9869456887245178,0.9799381494522095,0.00700753927230835
12508,6,0.9835758805274963,0.9931330680847168,0.9972946643829346,-0.0041615962982177734
9694,6,0.9805477857589722,0.9918617606163025,0.9971036911010742,-0.0052419304847717285
6861,6,0.9627550840377808,0.9843588471412659,0.9847700595855713,-0.0004112124443054199
10401,6,0.9700233340263367,0.9874307513237,0.9904428720474243,-0.0030121207237243652
12248,6,0.9423152208328247,0.975668728351593,0.9800999164581299,-0.004431188106536865
9938,6,0.9568424224853516,0.981853187084198,0.9949789643287659,-0.013125777244567871
5560,6,0.9693791270256042,0.9871587753295898,0.9922087788581848,-0.005050003528594971
6864,6,0.9624831080436707,0.9842438101768494,0.9918950796127319,-0.007651269435882568
4787,6,0.968410849571228,0.9867501854896545,0.9930803179740906,-0.006330132484436035
13458,6,0.9695652723312378,0.987237274646759,0.9929977059364319,-0.0057604312896728516
7257,6,0.9640524983406067,0.9849080443382263,0.9913413524627686,-0.006433308124542236
5293,6,0.9523619413375854,0.9799497723579407,0.9861437082290649,-0.006193935871124268
582,6,0.9663072228431702,0.9858613610267639,0.9708361625671387,0.015025198459625244
3896,6,0.9690895080566406,0.9870367050170898,0.989739716053009,-0.0027030110359191895
13367,6,0.9553413391113281,0.98121577501297,0.9836236834526062,-0.0024079084396362305
9304,6,0.9585134387016296,0.9825618863105774,0.9947121143341064,-0.012150228023529053
2812,6,0.9416548013687134,0.9753866195678711,0.9901143908500671,-0.014727771282196045
10094,6,0.9841916561126709,0.9933913350105286,0.9939719438552856,-0.0005806088447570801
12740,6,0.9616439342498779,0.983888566493988,0.9915910959243774,-0.007702529430389404
1414,6,0.9669751524925232,0.9861436486244202,0.9879078269004822,-0.0017641782760620117
921,6,0.9418721795082092,0.9754794239997864,0.9799308776855469,-0.004451453685760498
10421,6,0.9684357047080994,0.9867604374885559,0.9940712451934814,-0.007310807704925537
6921,6,0.971903383731842,0.9882238507270813,0.9930623769760132,-0.004838526248931885
6050,6,0.9795552492141724,0.9914446473121643,0.994347333908081,-0.002902686595916748
3571,6,0.9494425654411316,0.9787076115608215,0.9901186227798462,-0.011411011219024658
8821,6,0.9559381604194641,0.9814691543579102,0.9779675006866455,0.0035016536712646484
6932,6,0.9523982405662537,0.9799652695655823,0.9925559163093567,-0.012590646743774414
11584,6,0.9568533301353455,0.9818575978279114,0.9873960018157959,-0.0055384039878845215
6942,6,0.9634640216827393,0.9846588969230652,0.9926193952560425,-0.007960498332977295
11581,6,0.9508415460586548,0.9793031215667725,0.9946634769439697,-0.015360355377197266
2282,6,0.9707339406013489,0.9877305030822754,0.9858387112617493,0.001891791820526123
545,6,0.9578586220741272,0.9822841286659241,0.9816960692405701,0.0005880594253540039
7396,6,0.9867349863052368,0.994457483291626,0.9943943023681641,6.318092346191406e-05
8456,6,0.9748462438583374,0.9894638061523438,0.9919700622558594,-0.002506256103515625
12990,6,0.9567774534225464,0.9818253517150879,0.9899959564208984,-0.008170604705810547
13134,6,0.9711512327194214,0.9879064559936523,0.9921804666519165,-0.00427401065826416
2299,6,0.948938250541687,0.9784930348396301,0.9900638461112976,-0.01157081127166748
13359,6,0.9699748158454895,0.9874102473258972,0.9949142336845398,-0.007503986358642578
8526,6,0.9486081004142761,0.9783523678779602,0.9848365783691406,-0.00648421049118042
2585,6,0.9644910097122192,0.9850934147834778,0.9923757314682007,-0.0072823166847229
12224,6,0.9889435172080994,0.9953824877738953,0.9960708022117615,-0.0006883144378662109
5526,6,0.94830322265625,0.9782226085662842,0.9885879158973694,-0.010365307331085205
13173,6,0.9641152024269104,0.9849345684051514,0.9936139583587646,-0.008679389953613281
6073,6,0.9711524844169617,0.9879071116447449,0.9851678609848022,0.002739250659942627
5523,6,0.9442421197891235,0.9764912128448486,0.9859886169433594,-0.009497404098510742
6892,6,0.9621169567108154,0.9840888381004333,0.9923525452613831,-0.008263707160949707
2083,6,0.9723991751670837,0.9884328246116638,0.9865950345993042,0.0018377900123596191
12899,5,0.9801594614982605,0.9920320510864258,0.9942072033882141,-0.00217515230178833
8978,5,0.9630152583122253,0.9850950241088867,0.9899401664733887,-0.004845142364501953
7872,5,0.9735996127128601,0.9893835186958313,0.9908807873725891,-0.0014972686767578125
9406,5,0.9725853800773621,0.9889734387397766,0.991538941860199,-0.0025655031204223633
11241,5,0.9655165672302246,0.9861100912094116,0.9704289436340332,0.015681147575378418
10995,5,0.9750629663467407,0.9899749755859375,0.9902268648147583,-0.0002518892288208008
13247,5,0.961868405342102,0.9846292734146118,0.9870009422302246,-0.002371668815612793
7831,5,0.9783226251602173,0.9912911653518677,0.994590699672699,-0.003299534320831299
11266,5,0.9691153764724731,0.9875689744949341,0.9855775833129883,0.0019913911819458008
13248,5,0.9699487686157227,0.9879063367843628,0.9897139072418213,-0.001807570457458496
8496,5,0.9620257616043091,0.9846929311752319,0.991287887096405,-0.006594955921173096
4516,5,0.9411274790763855,0.9761670231819153,0.988055408000946,-0.011888384819030762
7814,5,0.9466639757156372,0.9784330129623413,0.9913071393966675,-0.012874126434326172
12520,5,0.9699295163154602,0.9878985285758972,0.9914402365684509,-0.003541707992553711
226,5,0.9574117660522461,0.9828170537948608,0.9699026346206665,0.012914419174194336
4570,5,0.9260772466659546,0.9699802398681641,0.9709396362304688,-0.0009593963623046875
7808,5,0.9466613531112671,0.9784319996833801,0.9928169250488281,-0.014384925365447998
8975,5,0.976559042930603,0.9905792474746704,0.9918109774589539,-0.0012317299842834473
10991,5,0.977800190448761,0.9910802841186523,0.9921838045120239,-0.001103520393371582
9393,5,0.9541369676589966,0.9814833402633667,0.9909282326698303,-0.009444892406463623
13245,5,0.965846061706543,0.9862438440322876,0.9880845546722412,-0.0018407106399536133
10667,5,0.9562748670578003,0.9823542833328247,0.9872755408287048,-0.004921257495880127
4556,5,0.9745515584945679,0.9897683262825012,0.9840565919876099,0.005711734294891357
1916,5,0.957355797290802,0.9827942848205566,0.9869717359542847,-0.004177451133728027
7865,5,0.960808277130127,0.9841985702514648,0.9875440001487732,-0.0033454298973083496
4539,5,0.9432333111763,0.9770295023918152,0.9786648750305176,-0.0016353726387023926
1905,5,0.953174889087677,0.9810911417007446,0.9894157648086548,-0.008324623107910156
4542,5,0.9593901634216309,0.9836219549179077,0.9903473854064941,-0.006725430488586426
8500,5,0.9571412801742554,0.9827070236206055,0.9868797063827515,-0.004172682762145996
3585,5,0.9420879483222961,0.9765604734420776,0.9847363233566284,-0.008175849914550781
4457,5,0.9592196345329285,0.9835525751113892,0.9786285758018494,0.004923999309539795
8273,5,0.9621881246566772,0.9847591519355774,0.9717263579368591,0.013032793998718262
13377,5,0.9661425352096558,0.9863640666007996,0.9849212169647217,0.0014428496360778809
2264,5,0.9761461019515991,0.9904125332832336,0.9908791184425354,-0.0004665851593017578
3929,5,0.9501327276229858,0.9798501133918762,0.9936615228652954,-0.01381140947341919
11099,5,0.9735515713691711,0.9893641471862793,0.9828547239303589,0.00650942325592041
12726,5,0.9647056460380554,0.985781192779541,0.9897039532661438,-0.003922760486602783
8227,5,0.9540667533874512,0.9814546704292297,0.9823120832443237,-0.0008574128150939941
11096,5,0.9839313626289368,0.9935518503189087,0.9943953156471252,-0.0008434653282165527
2276,5,0.9521450996398926,0.9806712865829468,0.9738598465919495,0.0068114399909973145
10737,5,0.9713516235351562,0.9884741902351379,0.9807029962539673,0.007771193981170654
12737,5,0.9754278063774109,0.9901224374771118,0.9949543476104736,-0.004831910133361816
2477,5,0.9642370939254761,0.9855910539627075,0.988434910774231,-0.0028438568115234375
13363,5,0.969215989112854,0.9876096844673157,0.9933021068572998,-0.005692422389984131
3633,5,0.9367159008979797,0.9743576049804688,0.9830751419067383,-0.008717536926269531
3884,5,0.9636532664299011,0.9853540658950806,0.9890592694282532,-0.0037052035331726074
3871,5,0.9649130702018738,0.9858654141426086,0.9727082848548889,0.013157129287719727
