paper_id,hdbscan_label
astro-ph_9806319,-1
astro-ph_9806321,1672
astro-ph_9806322,1565
astro-ph_9806323,-1
astro-ph_9806325,1565
astro-ph_9806326,1565
astro-ph_9806327,529
astro-ph_9806328,1278
astro-ph_9806329,-1
astro-ph_9806331,1565
astro-ph_9806336,866
astro-ph_9806338,1565
astro-ph_9806339,-1
astro-ph_9806342,-1
astro-ph_9806343,1845
astro-ph_9806344,1711
astro-ph_9806345,-1
astro-ph_9806349,2026
astro-ph_9806352,1565
astro-ph_9806353,1565
astro-ph_9806354,554
astro-ph_9806355,1565
astro-ph_9806358,1565
astro-ph_9806360,1565
astro-ph_9806362,-1
astro-ph_9806364,50
astro-ph_9806366,-1
astro-ph_9806368,16
astro-ph_9806370,-1
astro-ph_9806371,-1
astro-ph_9806372,450
astro-ph_9806374,-1
astro-ph_9806375,823
astro-ph_9806377,1667
astro-ph_9806378,1242
astro-ph_9806380,487
astro-ph_9806381,-1
astro-ph_9806383,1259
astro-ph_9806384,363
astro-ph_9806385,-1
astro-ph_9806386,-1
astro-ph_9806387,-1
astro-ph_9806388,1975
astro-ph_9806389,-1
astro-ph_9806390,-1
astro-ph_9806392,1565
astro-ph_9806393,-1
astro-ph_9806395,1693
astro-ph_9806396,712
astro-ph_9806397,-1
astro-ph_9806399,1565
astro-ph_9806400,1565
astro-ph_9806401,1565
astro-ph_9807003,1565
astro-ph_9807004,1461
astro-ph_9807005,-1
astro-ph_9807006,-1
astro-ph_9807010,365
astro-ph_9807011,-1
astro-ph_9807012,1565
astro-ph_9807013,-1
astro-ph_9807015,1538
astro-ph_9807017,1988
astro-ph_9807020,-1
astro-ph_9807022,227
astro-ph_9807023,1802
astro-ph_9807024,16
astro-ph_9807025,1565
astro-ph_9807026,1565
astro-ph_9807029,1246
astro-ph_9807030,1644
astro-ph_9807032,-1
astro-ph_9807033,-1
astro-ph_9807035,1290
astro-ph_9807037,-1
astro-ph_9807038,1565
astro-ph_9807039,1565
astro-ph_9807041,-1
astro-ph_9807042,-1
astro-ph_9807045,-1
astro-ph_9807046,2062
astro-ph_9807047,-1
astro-ph_9807048,1565
astro-ph_9807049,-1
astro-ph_9807050,103
astro-ph_9807053,1559
astro-ph_9807054,-1
astro-ph_9807055,1565
astro-ph_9807056,1565
astro-ph_9807057,1647
astro-ph_9807058,1663
astro-ph_9807060,599
astro-ph_9807064,1565
astro-ph_9807067,1089
astro-ph_9807068,-1
astro-ph_9807069,-1
astro-ph_9807070,1565
astro-ph_9807071,1565
astro-ph_9807075,1171
astro-ph_9807076,1648
astro-ph_9807077,2009
astro-ph_9807079,-1
astro-ph_9807080,1565
astro-ph_9807081,-1
astro-ph_9807082,1649
astro-ph_9807084,1565
astro-ph_9807085,-1
astro-ph_9807086,1208
astro-ph_9807087,197
astro-ph_9807088,-1
astro-ph_9807089,916
astro-ph_9807092,1557
astro-ph_9807093,1565
astro-ph_9807094,65
astro-ph_9807095,-1
astro-ph_9807096,1565
astro-ph_9807098,1565
astro-ph_9807099,500
astro-ph_9807100,-1
astro-ph_9807104,1565
astro-ph_9807107,1614
astro-ph_9807108,1525
astro-ph_9807109,-1
astro-ph_9807110,-1
astro-ph_9807115,-1
astro-ph_9807117,29
astro-ph_9807118,-1
astro-ph_9807119,-1
astro-ph_9807121,222
astro-ph_9807124,-1
astro-ph_9807125,1698
astro-ph_9807126,-1
astro-ph_9807128,76
astro-ph_9807130,1565
astro-ph_9807132,-1
astro-ph_9807133,2055
astro-ph_9807136,29
astro-ph_9807137,1565
astro-ph_9807138,1565
astro-ph_9807139,505
astro-ph_9807140,1565
astro-ph_9807142,-1
astro-ph_9807143,950
astro-ph_9807144,1760
astro-ph_9807145,549
astro-ph_9807150,-1
astro-ph_9807151,-1
astro-ph_9807152,-1
astro-ph_9807153,54
astro-ph_9807156,-1
astro-ph_9807157,-1
astro-ph_9807158,408
astro-ph_9807162,-1
astro-ph_9807163,-1
astro-ph_9807164,-1
astro-ph_9807165,-1
astro-ph_9807166,-1
astro-ph_9807170,-1
astro-ph_9807172,1111
astro-ph_9807173,1928
astro-ph_9807175,-1
astro-ph_9807176,611
astro-ph_9807177,1565
astro-ph_9807179,-1
astro-ph_9807180,-1
astro-ph_9807182,718
astro-ph_9807189,-1
astro-ph_9807190,1565
astro-ph_9807194,-1
astro-ph_9807195,-1
astro-ph_9807196,1565
astro-ph_9807199,172
astro-ph_9807201,-1
astro-ph_9807203,1523
astro-ph_9807204,-1
astro-ph_9807206,1565
astro-ph_9807207,-1
astro-ph_9807208,-1
astro-ph_9807210,-1
astro-ph_9807212,-1
astro-ph_9807213,-1
astro-ph_9807214,-1
astro-ph_9807217,770
astro-ph_9807219,573
astro-ph_9807222,783
astro-ph_9807223,2260
astro-ph_9807225,29
astro-ph_9807226,2181
astro-ph_9807227,1565
astro-ph_9807228,-1
astro-ph_9807229,-1
astro-ph_9807230,1565
astro-ph_9807232,-1
astro-ph_9807234,2267
astro-ph_9807235,1565
astro-ph_9807238,-1
astro-ph_9807240,1565
astro-ph_9807241,786
astro-ph_9807242,-1
astro-ph_9807244,874
astro-ph_9807245,1565
astro-ph_9807246,1565
astro-ph_9807247,-1
astro-ph_9807248,1785
astro-ph_9807249,1271
astro-ph_9807251,-1
astro-ph_9807255,1651
astro-ph_9807256,694
astro-ph_9807258,210
astro-ph_9807262,-1
astro-ph_9807264,2314
astro-ph_9807265,1712
astro-ph_9807274,1565
astro-ph_9807275,-1
astro-ph_9807278,-1
astro-ph_9807279,1565
astro-ph_9807280,-1
astro-ph_9807281,-1
astro-ph_9807282,-1
astro-ph_9807283,-1
astro-ph_9807286,-1
astro-ph_9807289,-1
astro-ph_9807290,1000
astro-ph_9807291,-1
astro-ph_9807293,1628
astro-ph_9807294,-1
astro-ph_9807295,14
astro-ph_9807296,685
astro-ph_9807298,-1
astro-ph_9807299,-1
astro-ph_9807300,-1
astro-ph_9807304,-1
astro-ph_9807306,1565
astro-ph_9807307,1565
astro-ph_9807308,904
astro-ph_9807309,1565
astro-ph_9807310,2061
astro-ph_9807312,-1
astro-ph_9807313,2307
astro-ph_9807314,1565
astro-ph_9807315,677
astro-ph_9807316,1565
astro-ph_9807317,61
astro-ph_9807323,-1
astro-ph_9807324,1565
astro-ph_9807325,1598
astro-ph_9807326,-1
astro-ph_9807327,2345
astro-ph_9807328,739
astro-ph_9807329,1294
astro-ph_9807331,29
astro-ph_9807332,-1
astro-ph_9807334,-1
astro-ph_9807335,-1
astro-ph_9807336,-1
astro-ph_9807337,-1
astro-ph_9807340,2213
astro-ph_9807341,-1
astro-ph_9807342,1248
astro-ph_9807343,15
astro-ph_9807348,1565
astro-ph_9807349,-1
astro-ph_9807350,934
astro-ph_9808001,1322
astro-ph_9808002,-1
astro-ph_9808003,984
astro-ph_9808004,1565
astro-ph_9808006,2365
astro-ph_9808007,256
astro-ph_9808008,992
astro-ph_9808009,1648
astro-ph_9808011,29
astro-ph_9808013,336
astro-ph_9808015,328
astro-ph_9808017,1565
astro-ph_9808018,824
astro-ph_9808019,1565
astro-ph_9808020,-1
astro-ph_9808024,-1
astro-ph_9808026,-1
astro-ph_9808027,-1
astro-ph_9808028,-1
astro-ph_9808031,-1
astro-ph_9808033,1633
astro-ph_9808034,2070
astro-ph_9808035,211
astro-ph_9808037,-1
astro-ph_9808038,1565
astro-ph_9808039,1784
astro-ph_9808040,-1
astro-ph_9808041,1779
astro-ph_9808042,-1
astro-ph_9808043,1154
astro-ph_9808044,-1
astro-ph_9808045,1091
astro-ph_9808049,-1
astro-ph_9808050,1565
astro-ph_9808056,1628
astro-ph_9808059,1565
astro-ph_9808060,-1
astro-ph_9808061,782
astro-ph_9808065,554
astro-ph_9808068,29
astro-ph_9808069,1909
astro-ph_9808074,-1
astro-ph_9808076,2245
astro-ph_9808077,721
astro-ph_9808079,-1
astro-ph_9808080,-1
astro-ph_9808084,1573
astro-ph_9808085,1565
astro-ph_9808087,-1
astro-ph_9808089,782
astro-ph_9808090,433
astro-ph_9808091,-1
astro-ph_9808092,-1
astro-ph_9808093,-1
astro-ph_9808094,1565
astro-ph_9808096,-1
astro-ph_9808097,-1
astro-ph_9808098,-1
astro-ph_9808101,-1
astro-ph_9808102,1565
astro-ph_9808103,497
astro-ph_9808104,1565
astro-ph_9808105,1218
astro-ph_9808109,-1
astro-ph_9808112,621
astro-ph_9808113,1573
astro-ph_9808116,1565
astro-ph_9808117,1565
astro-ph_9808118,1565
astro-ph_9808122,-1
astro-ph_9808123,630
astro-ph_9808125,1565
astro-ph_9808127,1246
astro-ph_9808128,1544
astro-ph_9808129,1576
astro-ph_9808130,1565
astro-ph_9808132,1565
astro-ph_9808133,1565
astro-ph_9808137,-1
astro-ph_9808138,1565
astro-ph_9808141,495
astro-ph_9808142,1565
astro-ph_9808143,23
astro-ph_9808146,589
astro-ph_9808148,1937
astro-ph_9808151,-1
astro-ph_9808152,733
astro-ph_9808154,1565
astro-ph_9808156,1364
astro-ph_9808157,-1
astro-ph_9808158,1019
astro-ph_9808159,-1
astro-ph_9808162,1861
astro-ph_9808163,574
astro-ph_9808164,-1
astro-ph_9808165,1960
astro-ph_9808167,-1
astro-ph_9808168,-1
astro-ph_9808172,-1
astro-ph_9808175,1957
astro-ph_9808176,1542
astro-ph_9808177,1638
astro-ph_9808179,747
astro-ph_9808180,1783
astro-ph_9808181,885
astro-ph_9808182,-1
astro-ph_9808183,1565
astro-ph_9808184,885
astro-ph_9808185,235
astro-ph_9808186,-1
astro-ph_9808188,727
astro-ph_9808189,774
astro-ph_9808190,-1
astro-ph_9808195,-1
astro-ph_9808196,1565
astro-ph_9808199,-1
astro-ph_9808200,1565
astro-ph_9808202,1565
astro-ph_9808204,77
astro-ph_9808206,-1
astro-ph_9808207,1951
astro-ph_9808208,1720
astro-ph_9808210,1565
astro-ph_9808211,-1
astro-ph_9808213,-1
astro-ph_9808215,-1
astro-ph_9808217,1828
astro-ph_9808218,2273
astro-ph_9808221,1565
astro-ph_9808222,128
astro-ph_9808224,-1
astro-ph_9808225,-1
astro-ph_9808227,1565
astro-ph_9808228,98
astro-ph_9808229,65
astro-ph_9808231,1565
astro-ph_9808232,-1
astro-ph_9808234,283
astro-ph_9808236,-1
astro-ph_9808238,-1
astro-ph_9808242,-1
astro-ph_9808244,663
astro-ph_9808251,-1
astro-ph_9808252,1565
astro-ph_9808253,-1
astro-ph_9808254,1565
astro-ph_9808256,2342
astro-ph_9808258,1538
astro-ph_9808259,-1
astro-ph_9808260,-1
astro-ph_9808263,147
astro-ph_9808264,-1
astro-ph_9808265,668
astro-ph_9808266,-1
astro-ph_9808267,-1
astro-ph_9808269,1565
astro-ph_9808270,1628
astro-ph_9808272,-1
astro-ph_9808274,600
astro-ph_9808275,1476
astro-ph_9808276,-1
astro-ph_9808280,1189
astro-ph_9808281,-1
astro-ph_9808282,92
astro-ph_9808284,2085
astro-ph_9808285,2062
astro-ph_9808286,401
astro-ph_9808287,2218
astro-ph_9808288,865
astro-ph_9808290,782
astro-ph_9808295,1565
astro-ph_9808296,1565
astro-ph_9808298,865
astro-ph_9808300,16
astro-ph_9808301,990
astro-ph_9808302,782
astro-ph_9808303,-1
astro-ph_9808304,-1
astro-ph_9808305,560
astro-ph_9808306,-1
astro-ph_9808307,-1
astro-ph_9808308,1565
astro-ph_9808310,1154
astro-ph_9808311,1565
astro-ph_9808312,1565
astro-ph_9808313,306
astro-ph_9808314,1133
astro-ph_9808315,1809
astro-ph_9808316,433
astro-ph_9808317,-1
astro-ph_9808319,-1
astro-ph_9808321,-1
astro-ph_9808323,1565
astro-ph_9808324,29
astro-ph_9808325,-1
astro-ph_9808326,1565
astro-ph_9808327,1565
astro-ph_9808328,1565
astro-ph_9808331,764
astro-ph_9808332,-1
astro-ph_9808333,-1
astro-ph_9808334,-1
astro-ph_9808335,-1
astro-ph_9808339,782
astro-ph_9808340,657
astro-ph_9808341,2237
astro-ph_9808346,1263
astro-ph_9808347,1565
astro-ph_9808348,431
astro-ph_9808349,1929
astro-ph_9808350,1565
astro-ph_9808351,2134
astro-ph_9808352,-1
astro-ph_9808353,-1
astro-ph_9808356,477
astro-ph_9808357,1952
astro-ph_9808358,-1
astro-ph_9808359,282
astro-ph_9809001,2310
astro-ph_9809004,1143
astro-ph_9809006,2018
astro-ph_9809007,1565
astro-ph_9809008,-1
astro-ph_9809010,-1
astro-ph_9809012,449
astro-ph_9809013,-1
astro-ph_9809014,-1
astro-ph_9809015,-1
astro-ph_9809016,-1
astro-ph_9809017,1
astro-ph_9809018,585
astro-ph_9809019,1565
astro-ph_9809024,-1
astro-ph_9809025,492
astro-ph_9809026,-1
astro-ph_9809027,-1
astro-ph_9809029,1565
astro-ph_9809030,449
astro-ph_9809031,490
astro-ph_9809032,478
astro-ph_9809034,92
astro-ph_9809036,1565
astro-ph_9809037,1565
astro-ph_9809038,-1
astro-ph_9809039,189
astro-ph_9809042,1565
astro-ph_9809045,612
astro-ph_9809046,-1
astro-ph_9809047,-1
astro-ph_9809050,1565
astro-ph_9809051,1565
astro-ph_9809055,1875
astro-ph_9809056,-1
astro-ph_9809061,-1
astro-ph_9809063,-1
astro-ph_9809064,-1
astro-ph_9809066,-1
astro-ph_9809068,2168
astro-ph_9809069,-1
astro-ph_9809070,-1
astro-ph_9809071,293
astro-ph_9809072,1672
astro-ph_9809075,520
astro-ph_9809076,14
astro-ph_9809078,1565
astro-ph_9809080,449
astro-ph_9809081,-1
astro-ph_9809082,-1
astro-ph_9809087,-1
astro-ph_9809089,1154
astro-ph_9809090,2236
astro-ph_9809092,1565
astro-ph_9809094,2275
astro-ph_9809095,-1
astro-ph_9809098,-1
astro-ph_9809099,-1
astro-ph_9809103,1910
astro-ph_9809104,1782
astro-ph_9809106,1562
astro-ph_9809107,-1
astro-ph_9809110,1565
astro-ph_9809111,-1
astro-ph_9809112,-1
astro-ph_9809113,-1
astro-ph_9809114,536
astro-ph_9809122,-1
astro-ph_9809123,1493
astro-ph_9809124,-1
astro-ph_9809125,2068
astro-ph_9809126,-1
astro-ph_9809128,249
astro-ph_9809132,650
astro-ph_9809133,1565
astro-ph_9809134,18
astro-ph_9809135,1565
astro-ph_9809136,644
astro-ph_9809137,1565
astro-ph_9809138,-1
astro-ph_9809141,650
astro-ph_9809145,-1
astro-ph_9809146,-1
astro-ph_9809147,554
astro-ph_9809149,1565
astro-ph_9809151,-1
astro-ph_9809152,2092
astro-ph_9809153,700
astro-ph_9809154,1565
astro-ph_9809155,-1
astro-ph_9809156,448
astro-ph_9809157,1565
astro-ph_9809160,-1
astro-ph_9809164,2062
astro-ph_9809165,1688
astro-ph_9809166,1454
astro-ph_9809167,-1
astro-ph_9809168,1565
astro-ph_9809170,2149
astro-ph_9809171,738
astro-ph_9809174,-1
astro-ph_9809176,-1
astro-ph_9809177,-1
astro-ph_9809178,1565
astro-ph_9809179,906
astro-ph_9809180,2299
astro-ph_9809181,-1
astro-ph_9809182,1091
astro-ph_9809183,1014
astro-ph_9809185,1619
astro-ph_9809187,1565
astro-ph_9809188,-1
astro-ph_9809189,1030
astro-ph_9809190,-1
astro-ph_9809191,-1
astro-ph_9809192,-1
astro-ph_9809193,2097
astro-ph_9809194,-1
astro-ph_9809195,-1
astro-ph_9809196,-1
astro-ph_9809197,1565
astro-ph_9809199,-1
astro-ph_9809202,-1
astro-ph_9809204,1565
astro-ph_9809206,-1
astro-ph_9809207,103
astro-ph_9809209,2347
astro-ph_9809210,780
astro-ph_9809212,927
astro-ph_9809213,-1
astro-ph_9809216,1347
astro-ph_9809217,360
astro-ph_9809218,1565
astro-ph_9809222,1606
astro-ph_9809226,1565
astro-ph_9809227,423
astro-ph_9809228,1565
astro-ph_9809229,-1
astro-ph_9809231,904
astro-ph_9809232,29
astro-ph_9809235,827
astro-ph_9809236,-1
astro-ph_9809237,1565
astro-ph_9809239,-1
astro-ph_9809240,2010
astro-ph_9809241,-1
astro-ph_9809242,1565
astro-ph_9809244,-1
astro-ph_9809245,1231
astro-ph_9809246,1565
astro-ph_9809247,1565
astro-ph_9809252,-1
astro-ph_9809254,-1
astro-ph_9809255,1565
astro-ph_9809256,1088
astro-ph_9809257,2362
astro-ph_9809258,1365
astro-ph_9809260,16
astro-ph_9809264,1565
astro-ph_9809265,1565
astro-ph_9809266,-1
astro-ph_9809267,23
astro-ph_9809268,-1
astro-ph_9809269,161
astro-ph_9809270,1625
astro-ph_9809274,1091
astro-ph_9809275,-1
astro-ph_9809276,1497
astro-ph_9809279,1565
astro-ph_9809281,-1
astro-ph_9809282,1765
astro-ph_9809284,1555
astro-ph_9809285,103
astro-ph_9809286,2217
astro-ph_9809287,-1
astro-ph_9809292,399
astro-ph_9809294,-1
astro-ph_9809295,156
astro-ph_9809296,-1
astro-ph_9809299,1518
astro-ph_9809300,2292
astro-ph_9809301,-1
astro-ph_9809302,-1
astro-ph_9809303,-1
astro-ph_9809304,-1
astro-ph_9809306,92
astro-ph_9809308,-1
astro-ph_9809309,-1
astro-ph_9809310,-1
astro-ph_9809311,1251
astro-ph_9809312,388
astro-ph_9809313,1606
astro-ph_9809314,1251
astro-ph_9809315,2368
astro-ph_9809316,-1
astro-ph_9809317,1565
astro-ph_9809318,-1
astro-ph_9809323,1224
astro-ph_9809324,1401
astro-ph_9809325,1347
astro-ph_9809329,2257
astro-ph_9809331,590
astro-ph_9809334,1565
astro-ph_9809336,-1
astro-ph_9809337,1565
astro-ph_9809338,-1
astro-ph_9809340,-1
astro-ph_9809343,-1
astro-ph_9809344,95
astro-ph_9809345,-1
astro-ph_9809346,-1
astro-ph_9809348,1565
astro-ph_9809349,-1
astro-ph_9809350,-1
astro-ph_9809351,-1
astro-ph_9809353,-1
astro-ph_9809355,-1
astro-ph_9809356,1565
astro-ph_9809357,1414
astro-ph_9809360,1565
astro-ph_9809361,1540
astro-ph_9809363,1391
astro-ph_9809366,1565
astro-ph_9809367,1810
astro-ph_9809369,1958
astro-ph_9809370,1565
astro-ph_9809371,117
astro-ph_9809372,-1
astro-ph_9809373,738
astro-ph_9809376,1040
astro-ph_9809380,1787
astro-ph_9809381,1782
astro-ph_9809382,65
astro-ph_9809384,-1
astro-ph_9809388,-1
astro-ph_9809390,-1
astro-ph_9809391,-1
astro-ph_9809392,1565
astro-ph_9809393,-1
astro-ph_9809394,1565
astro-ph_9809396,-1
astro-ph_9809398,1782
astro-ph_9809399,831
astro-ph_9809400,1565
astro-ph_9809401,983
astro-ph_9809402,1644
astro-ph_9809404,-1
astro-ph_9809405,-1
astro-ph_9809406,-1
astro-ph_9809407,237
astro-ph_9809409,-1
astro-ph_9809411,1565
astro-ph_9809412,1528
astro-ph_9810002,1565
astro-ph_9810003,-1
astro-ph_9810004,192
astro-ph_9810008,603
astro-ph_9810009,-1
astro-ph_9810011,1091
astro-ph_9810012,-1
astro-ph_9810013,1719
astro-ph_9810014,2143
astro-ph_9810015,-1
astro-ph_9810017,1670
astro-ph_9810018,678
astro-ph_9810019,1114
astro-ph_9810020,2130
astro-ph_9810022,1565
astro-ph_9810025,693
astro-ph_9810026,2163
astro-ph_9810027,1565
astro-ph_9810028,92
astro-ph_9810029,1565
astro-ph_9810030,906
astro-ph_9810031,1839
astro-ph_9810032,-1
astro-ph_9810033,1565
astro-ph_9810034,-1
astro-ph_9810037,1518
astro-ph_9810039,-1
astro-ph_9810044,1268
astro-ph_9810046,1196
astro-ph_9810047,-1
astro-ph_9810050,-1
astro-ph_9810051,-1
astro-ph_9810059,2107
astro-ph_9810060,-1
astro-ph_9810061,2172
astro-ph_9810062,1565
astro-ph_9810063,1565
astro-ph_9810066,612
astro-ph_9810071,-1
astro-ph_9810072,1565
astro-ph_9810073,1565
astro-ph_9810077,-1
astro-ph_9810079,437
astro-ph_9810081,898
astro-ph_9810082,92
astro-ph_9810083,2271
astro-ph_9810086,573
astro-ph_9810088,1565
astro-ph_9810090,60
astro-ph_9810091,225
astro-ph_9810094,56
astro-ph_9810095,530
astro-ph_9810096,39
astro-ph_9810098,-1
astro-ph_9810099,-1
astro-ph_9810100,-1
astro-ph_9810102,146
astro-ph_9810104,2393
astro-ph_9810105,-1
astro-ph_9810106,1565
astro-ph_9810107,433
astro-ph_9810109,-1
astro-ph_9810113,1565
astro-ph_9810114,-1
astro-ph_9810115,2337
astro-ph_9810116,-1
astro-ph_9810117,710
astro-ph_9810119,1565
astro-ph_9810120,-1
astro-ph_9810121,1565
astro-ph_9810122,2001
astro-ph_9810123,-1
astro-ph_9810124,1565
astro-ph_9810126,-1
astro-ph_9810127,-1
astro-ph_9810129,-1
astro-ph_9810131,-1
astro-ph_9810132,198
astro-ph_9810133,2096
astro-ph_9810134,-1
astro-ph_9810135,426
astro-ph_9810136,1565
astro-ph_9810138,1565
astro-ph_9810139,1796
astro-ph_9810142,1565
astro-ph_9810143,1744
astro-ph_9810144,210
astro-ph_9810146,-1
astro-ph_9810147,1547
astro-ph_9810149,840
astro-ph_9810150,-1
astro-ph_9810151,1038
astro-ph_9810152,-1
astro-ph_9810153,-1
astro-ph_9810155,-1
astro-ph_9810156,-1
astro-ph_9810163,72
astro-ph_9810164,1565
astro-ph_9810166,2330
astro-ph_9810169,-1
astro-ph_9810170,-1
astro-ph_9810171,1259
astro-ph_9810172,1565
astro-ph_9810173,1846
astro-ph_9810174,-1
astro-ph_9810175,1565
astro-ph_9810177,1565
astro-ph_9810181,1687
astro-ph_9810183,-1
astro-ph_9810184,23
astro-ph_9810185,1298
astro-ph_9810187,1634
astro-ph_9810188,-1
astro-ph_9810189,611
astro-ph_9810190,1765
astro-ph_9810194,-1
astro-ph_9810195,874
astro-ph_9810197,2189
astro-ph_9810198,-1
astro-ph_9810200,-1
astro-ph_9810201,1565
astro-ph_9810202,1565
astro-ph_9810209,684
astro-ph_9810212,2326
astro-ph_9810214,123
astro-ph_9810216,867
astro-ph_9810217,1679
astro-ph_9810218,-1
astro-ph_9810219,-1
astro-ph_9810224,-1
astro-ph_9810225,2301
astro-ph_9810226,289
astro-ph_9810227,-1
astro-ph_9810230,654
astro-ph_9810231,11
astro-ph_9810232,-1
astro-ph_9810234,-1
astro-ph_9810236,1022
astro-ph_9810237,1565
astro-ph_9810238,1565
astro-ph_9810240,1565
astro-ph_9810241,1474
astro-ph_9810242,-1
astro-ph_9810243,1789
astro-ph_9810244,-1
astro-ph_9810245,2342
astro-ph_9810246,200
astro-ph_9810247,2159
astro-ph_9810248,669
astro-ph_9810249,2207
astro-ph_9810250,1527
astro-ph_9810251,-1
astro-ph_9810252,370
astro-ph_9810253,-1
astro-ph_9810254,1656
astro-ph_9810255,1565
astro-ph_9810257,-1
astro-ph_9810258,658
astro-ph_9810259,1154
astro-ph_9810260,803
astro-ph_9810261,-1
astro-ph_9810262,473
astro-ph_9810263,1565
astro-ph_9810264,1565
astro-ph_9810265,-1
astro-ph_9810266,1565
astro-ph_9810267,606
astro-ph_9810268,1782
astro-ph_9810269,1672
astro-ph_9810270,1565
astro-ph_9810271,-1
astro-ph_9810272,14
astro-ph_9810273,1565
astro-ph_9810274,1565
astro-ph_9810275,1565
astro-ph_9810276,1565
astro-ph_9810279,827
astro-ph_9810280,-1
astro-ph_9810282,-1
astro-ph_9810285,776
astro-ph_9810288,1490
astro-ph_9810289,1509
astro-ph_9810291,-1
astro-ph_9810292,1565
astro-ph_9810294,1785
astro-ph_9810295,1322
astro-ph_9810296,-1
astro-ph_9810297,-1
astro-ph_9810298,1033
astro-ph_9810299,721
astro-ph_9810301,1565
astro-ph_9810305,1565
astro-ph_9810307,-1
astro-ph_9810308,1904
astro-ph_9810309,1649
astro-ph_9810314,1565
astro-ph_9810317,235
astro-ph_9810318,-1
astro-ph_9810319,630
astro-ph_9810320,1565
astro-ph_9810321,1565
astro-ph_9810323,164
astro-ph_9810325,-1
astro-ph_9810326,1803
astro-ph_9810328,-1
astro-ph_9810329,-1
astro-ph_9810330,460
astro-ph_9810331,-1
astro-ph_9810333,1292
astro-ph_9810335,1565
astro-ph_9810337,1565
astro-ph_9810338,164
astro-ph_9810342,-1
astro-ph_9810343,1565
astro-ph_9810345,624
astro-ph_9810346,1565
astro-ph_9810349,-1
astro-ph_9810353,-1
astro-ph_9810355,279
astro-ph_9810356,220
astro-ph_9810357,1565
astro-ph_9810358,1683
astro-ph_9810361,1565
astro-ph_9810362,1538
astro-ph_9810363,449
astro-ph_9810365,-1
astro-ph_9810368,1565
astro-ph_9810369,1136
astro-ph_9810370,-1
astro-ph_9810371,554
astro-ph_9810373,2236
astro-ph_9810374,600
astro-ph_9810375,75
astro-ph_9810377,-1
astro-ph_9810381,-1
astro-ph_9810382,-1
astro-ph_9810384,1625
astro-ph_9810385,-1
astro-ph_9810387,-1
astro-ph_9810388,1174
astro-ph_9810393,-1
astro-ph_9810394,-1
astro-ph_9810395,-1
astro-ph_9810397,-1
astro-ph_9810399,-1
astro-ph_9810400,1888
astro-ph_9810401,1162
astro-ph_9810403,594
astro-ph_9810404,1565
astro-ph_9810405,2164
astro-ph_9810406,-1
astro-ph_9810407,-1
astro-ph_9810413,1344
astro-ph_9810414,-1
astro-ph_9810415,1565
astro-ph_9810416,-1
astro-ph_9810417,-1
astro-ph_9810419,2238
astro-ph_9810420,-1
astro-ph_9810421,423
astro-ph_9810422,-1
astro-ph_9810424,1565
astro-ph_9810425,-1
astro-ph_9810426,1565
astro-ph_9810427,1647
astro-ph_9810428,-1
astro-ph_9810429,1811
astro-ph_9810432,-1
astro-ph_9810433,-1
astro-ph_9810434,592
astro-ph_9810435,1790
astro-ph_9810437,-1
astro-ph_9810438,1565
astro-ph_9810440,-1
astro-ph_9810443,-1
astro-ph_9810444,-1
astro-ph_9810445,1565
astro-ph_9810446,1565
astro-ph_9810450,583
astro-ph_9810451,1565
astro-ph_9810452,530
astro-ph_9810455,-1
astro-ph_9810456,1565
astro-ph_9810458,-1
astro-ph_9810460,856
astro-ph_9810461,1923
astro-ph_9810462,1732
astro-ph_9810463,-1
astro-ph_9810465,-1
astro-ph_9810466,669
astro-ph_9810468,-1
astro-ph_9810469,1565
astro-ph_9810470,-1
astro-ph_9810472,224
astro-ph_9810473,2112
astro-ph_9810474,1565
astro-ph_9810477,1472
astro-ph_9810480,738
astro-ph_9810481,384
astro-ph_9810482,22
astro-ph_9810484,235
astro-ph_9810485,-1
astro-ph_9810486,147
astro-ph_9810487,-1
astro-ph_9810488,115
astro-ph_9810489,1565
astro-ph_9810490,1565
astro-ph_9810491,-1
astro-ph_9810492,-1
astro-ph_9810493,-1
astro-ph_9810494,1565
astro-ph_9810495,272
astro-ph_9810496,760
astro-ph_9810497,601
astro-ph_9810498,1565
astro-ph_9810499,1241
astro-ph_9810500,501
astro-ph_9810507,-1
astro-ph_9810508,1903
astro-ph_9810511,1526
astro-ph_9811003,2275
astro-ph_9811005,520
astro-ph_9811006,269
astro-ph_9811008,1565
astro-ph_9811010,1565
astro-ph_9811011,1573
astro-ph_9811012,500
astro-ph_9811013,1565
astro-ph_9811014,-1
astro-ph_9811017,1565
astro-ph_9811021,1434
astro-ph_9811022,200
astro-ph_9811026,1914
astro-ph_9811027,-1
astro-ph_9811028,1565
astro-ph_9811029,-1
astro-ph_9811030,2033
astro-ph_9811031,-1
astro-ph_9811032,1565
astro-ph_9811033,1565
astro-ph_9811034,1756
astro-ph_9811035,6
astro-ph_9811038,-1
astro-ph_9811039,-1
astro-ph_9811040,1565
astro-ph_9811042,1565
astro-ph_9811045,1565
astro-ph_9811047,-1
astro-ph_9811050,1180
astro-ph_9811051,2238
astro-ph_9811052,-1
astro-ph_9811053,1565
astro-ph_9811055,-1
astro-ph_9811056,1565
astro-ph_9811057,1565
astro-ph_9811058,-1
astro-ph_9811059,8
astro-ph_9811060,-1
astro-ph_9811061,-1
